lineage	sample	n_cells	n_velocity_genes	n_steps	loss_start	loss_final	mean_h	mean_theta	mean_xi	mean_p_away	mean_p_toward	frac_hard_flux	frac_pheno_persistent	frac_pheno_empirical_persistent	mean_p_persistent	frac_pheno_partial	frac_pheno_empirical_partial	mean_p_partial	frac_pheno_reverted	frac_pheno_empirical_reverted	mean_p_reverted	frac_state_persistent	mean_p_state_persistent	frac_state_persistent_exiting	mean_p_state_persistent_exiting	frac_state_persistent_deepening	mean_p_state_persistent_deepening	frac_state_partial	mean_p_state_partial	frac_state_transitioning_out	mean_p_state_transitioning_out	frac_state_transitioning_in	mean_p_state_transitioning_in	frac_state_reverted	mean_p_state_reverted	frac_state_reverted_entering	mean_p_state_reverted_entering
Tumor	hypoxia_plus	1748	23	550	1553521.7312135457	73352.93089547317	0.12346246706631663	0.7872135343228279	-0.07751292644231168	0.021022932003255043	0.022653640447105567	0.0	0.05663615560640732	0.05663615560640732	0.24197756585471614	0.1859267734553776	0.1859267734553776	0.1792503976796911	0.7574370709382151	0.7574370709382151	0.7385910907240086	0.05663615560640732	0.05463697997255638	0.0	0.0013875470224920371	0.0	0.0006116286113589019	0.1859267734553776	0.1792503976796911	0.0	0.003480344154146148	0.0	0.0031960316215403502	0.7574370709382151	0.7385910907240086	0.0	0.018845980214206318
Tumor	lactate_plus	12	23	550	1553521.7312135457	73352.93089547317	-0.3667928801233134	0.9040908032669605	-0.2400029325214185	0.011959981264611863	0.030936503037113722	0.0	0.0	0.0	0.09194004515751901	0.08333333333333333	0.08333333333333333	0.0811597230866517	0.9166666666666666	0.9166666666666666	0.887089170220705	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0811597230866517	0.0	0.0008146036555296177	0.0	0.0013590065911520202	0.9166666666666666	0.887089170220705	0.0	0.029577496445961703
Tumor	DN	12	23	550	1553521.7312135457	73352.93089547317	0.003527780062915089	0.8141976791256238	0.0	0.01372822612731573	0.018986976926334134	0.0	0.0	0.0	0.21118953212567726	0.0	0.25	0.0	1.0	0.75	0.9810130230736659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.9810130230736659	0.0	0.018986976926334137
Tumor	DP	2853	23	550	1553521.7312135457	73352.93089547317	0.33671107052898247	0.7310588640829785	-0.18053681017126263	0.013020111026063395	0.029654045698088934	0.0	0.08447248510339993	0.08447248510339993	0.3182147561205666	0.24815983175604628	0.24815983175604628	0.23977864126129436	0.6673676831405538	0.6673676831405538	0.6445491820982392	0.08447248510339993	0.08193464331596217	0.0	0.001094930196483858	0.0	0.0014429115909539065	0.24815983175604628	0.23977864126129436	0.0	0.002988557429931418	0.0	0.00539263306482048	0.6673676831405538	0.6445491820982392	0.0	0.02281850104231455
neutrophil	hypoxia_plus	140	21	550	1770307.0379697485	2250.7651503143315	6.837705477295528	0.0761356761022466	-0.18165569599834216	0.12435269543316979	0.08272270211350707	0.06428571428571428	0.9214285714285714	0.9214285714285714	0.17748087824916695	0.0	0.0	0.0	0.07857142857142857	0.07857142857142857	0.07129422760431069	0.8571428571428571	0.7286394753426074	0.06428571428571428	0.11734359493957482	0.0	0.07544550114638918	0.0	0.0	0.0	0.0	0.0	0.0	0.07857142857142857	0.07129422760431069	0.0	0.0072772009671179
neutrophil	DN	3	21	550	1770307.0379697485	2250.7651503143315	-2.3328685390246027	0.8505517744000436	-9.25185853854297e-18	0.06813213504993905	0.05820184728147167	0.0	0.0	0.0	8.603543123008199e-11	0.0	0.3333333333333333	0.0	1.0	0.6666666666666666	0.9417981527185284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.9417981527185284	0.0	0.05820184728147168
neutrophil	DP	60	21	550	1770307.0379697485	2250.7651503143315	7.2	0.05000184126012355	-0.2767038873697075	0.06520710245349232	0.10248035779442984	0.03333333333333333	0.95	0.95	0.35037365675085425	0.0	0.0	0.0	0.05	0.05	0.04515950514112757	0.9166666666666666	0.7902470712676789	0.016666666666666666	0.062113065796763754	0.016666666666666666	0.09763986293555743	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.04515950514112757	0.0	0.004840494858872429
