lineage	sample	n_cells	n_velocity_genes	n_steps	loss_start	loss_final	mean_h	mean_theta	mean_xi	mean_p_away	mean_p_toward	frac_hard_flux	frac_pheno_persistent	frac_pheno_empirical_persistent	mean_p_persistent	frac_pheno_partial	frac_pheno_empirical_partial	mean_p_partial	frac_pheno_reverted	frac_pheno_empirical_reverted	mean_p_reverted	frac_state_persistent	mean_p_state_persistent	frac_state_persistent_exiting	mean_p_state_persistent_exiting	frac_state_persistent_deepening	mean_p_state_persistent_deepening	frac_state_partial	mean_p_state_partial	frac_state_transitioning_out	mean_p_state_transitioning_out	frac_state_transitioning_in	mean_p_state_transitioning_in	frac_state_reverted	mean_p_state_reverted	frac_state_reverted_entering	mean_p_state_reverted_entering
Tumor	hypoxia_plus	2535	22	550	1724802.5334939868	79170.17871107948	1.034199995928912	0.5285330179112911	-0.013267957311631613	0.018928444604743896	0.01749095832495448	0.0	0.3487179487179487	0.3487179487179487	0.2605525629344894	0.22564102564102564	0.22564102564102564	0.21774597067920243	0.4256410256410256	0.4256410256410256	0.4160656789949963	0.3487179487179487	0.3369810796158108	0.0	0.007489843724758173	0.0	0.004247025377379736	0.22564102564102564	0.21774597067920243	0.0	0.0042264686602777966	0.0	0.003668586301545433	0.4256410256410256	0.4160656789949963	0.0	0.009575346646029315
Tumor	DN	13	22	550	1724802.5334939868	79170.17871107948	0.11810556404615472	0.7634522744952041	-8.540177112501205e-18	0.01130786198286539	0.014083211900444224	0.0	0.0	0.07692307692307693	0.10423078091900805	0.0	0.3076923076923077	0.0	1.0	0.6153846153846154	0.9859167880995557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.9859167880995557	0.0	0.014083211900444224
Tumor	DP	2518	22	550	1724802.5334939868	79170.17871107948	1.3837754166251561	0.4483480024845733	-0.10363356217834087	0.013193063799873806	0.022051515797792697	0.0	0.4312946783161239	0.4312946783161239	0.3227127444301372	0.2347100873709293	0.2347100873709293	0.22659350127484829	0.3339952343129468	0.3339952343129468	0.32422499751571493	0.4312946783161239	0.41816631170463203	0.0	0.005947868334955755	0.0	0.00718049827653608	0.2347100873709293	0.22659350127484829	0.0	0.003015805372056279	0.0	0.005100780724024768	0.3339952343129468	0.32422499751571493	0.0	0.009770236797231852
neutrophil	hypoxia_plus	150	22	550	1634912.3892429685	3473.4457755053654	3.618637591833224	0.2414298116750033	-0.04271600676306215	0.1573454173399784	0.06492345001020236	0.06666666666666667	0.72	0.72	0.2017367668608253	0.11333333333333333	0.11333333333333333	0.08123513046062239	0.16666666666666666	0.16666666666666666	0.1530063856894952	0.6733333333333333	0.5823862963015538	0.04666666666666667	0.09506888285022586	0.0	0.04254482084822031	0.09333333333333334	0.08123513046062239	0.02	0.02337985468790037	0.0	0.008718348184810574	0.16666666666666666	0.1530063856894952	0.0	0.013660280977171469
neutrophil	lactate_plus	1	22	550	1634912.3892429685	3473.4457755053654	0.17338549925961738	0.840798997547248	-0.019663914798913412	0.06462307201168098	0.04229209937867423	0.0	0.0	0.0	3.4274286699070984e-12	0.0	0.0	0.0	1.0	1.0	0.9577079006213258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.9577079006213258	0.0	0.04229209937867423
neutrophil	DN	4	22	550	1634912.3892429685	3473.4457755053654	1.6241365642126833	0.6648249665428161	6.938893903907228e-18	0.08358832440567289	0.05240962661205069	0.0	0.0	0.25	0.07169155428205855	0.0	0.0	0.0	1.0	0.75	0.9475903733879493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.9475903733879493	0.0	0.052409626612050696
neutrophil	DP	51	22	550	1634912.3892429685	3473.4457755053654	4.2572728481375	0.10512815234988672	-0.3044590837921921	0.06696470975238858	0.09492826818638792	0.0	0.9019607843137255	0.9019607843137255	0.18602821443904233	0.0392156862745098	0.0392156862745098	0.03048987611105911	0.058823529411764705	0.058823529411764705	0.054849640025976996	0.9019607843137255	0.7563937814005623	0.0	0.061187137683940976	0.0	0.08437986522922215	0.0392156862745098	0.03048987611105911	0.0	0.0021512965920726427	0.0	0.006574513571378053	0.058823529411764705	0.054849640025976996	0.0	0.003973889385787712
